#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
DPF3	SMARCC2	9606.ENSP00000479526	9606.ENSP00000449396	0	0	0	0	0	0.873	0.720	0.746	0.990
DRAM2	POC1B	9606.ENSP00000286692	9606.ENSP00000323302	0	0	0	0	0.082	0	0	0.433	0.457
DTX1	NUMBL	9606.ENSP00000257600	9606.ENSP00000252891	0	0	0	0	0.045	0	0	0.437	0.439
DTX1	UBE2D1	9606.ENSP00000257600	9606.ENSP00000363019	0	0	0	0	0	0.155	0	0.385	0.458
DTX1	DLL1	9606.ENSP00000257600	9606.ENSP00000355718	0	0	0	0	0.067	0.133	0	0.574	0.626
DTX1	ANK2	9606.ENSP00000257600	9606.ENSP00000349588	0	0	0	0	0.064	0.050	0	0.757	0.765
DUS4L-BCAP29	SAGE1	9606.ENSP00000501026	9606.ENSP00000323191	0	0	0	0	0	0	0	0.597	0.597
DYRK1A	CREBBP	9606.ENSP00000340373	9606.ENSP00000262367	0	0	0	0	0.301	0.505	0	0.185	0.694
DYRK1A	ZFP36L2	9606.ENSP00000340373	9606.ENSP00000282388	0	0	0	0	0.089	0.099	0	0.369	0.437
DYRK1A	PKNOX1	9606.ENSP00000340373	9606.ENSP00000291547	0	0	0	0	0.062	0	0	0.526	0.536
DYRK1A	WDFY3	9606.ENSP00000340373	9606.ENSP00000295888	0	0	0	0	0.050	0	0	0.447	0.452
DYRK1A	HOMER2	9606.ENSP00000340373	9606.ENSP00000305632	0	0	0	0	0.067	0	0	0.390	0.406
DYRK1A	SOX2	9606.ENSP00000340373	9606.ENSP00000323588	0	0	0	0	0	0	0	0.487	0.487
DYRK1A	SRSF7	9606.ENSP00000340373	9606.ENSP00000325905	0	0	0	0	0.042	0.292	0	0.559	0.674
DYRK1A	FOXK1	9606.ENSP00000340373	9606.ENSP00000328720	0	0	0	0	0.047	0.045	0	0.464	0.469
DYRK1A	MAOA	9606.ENSP00000340373	9606.ENSP00000340684	0	0	0	0	0	0	0	0.400	0.400
DYRK1A	SMARCC2	9606.ENSP00000340373	9606.ENSP00000449396	0	0	0	0	0.062	0	0	0.401	0.415
DYRK1A	CAVIN1	9606.ENSP00000340373	9606.ENSP00000349541	0	0	0	0	0	0.510	0	0	0.510
DYRK1A	CBSL	9606.ENSP00000340373	9606.ENSP00000485527	0	0	0	0	0	0	0	0.530	0.530
E2F3	MCM5	9606.ENSP00000262904	9606.ENSP00000216122	0	0	0	0	0.171	0	0	0.306	0.401
E2F3	E2F8	9606.ENSP00000262904	9606.ENSP00000250024	0	0	0	0.572	0.081	0	0	0.406	0.431
E2F3	CREBBP	9606.ENSP00000262904	9606.ENSP00000262367	0	0	0	0	0.049	0.479	0.500	0.296	0.802
E2F3	ERBB2	9606.ENSP00000262904	9606.ENSP00000269571	0	0	0	0	0	0	0	0.463	0.463
E2F3	PPARG	9606.ENSP00000262904	9606.ENSP00000287820	0	0	0	0	0	0	0	0.470	0.470
E2F3	CDK1	9606.ENSP00000262904	9606.ENSP00000378699	0	0	0	0	0.084	0.091	0	0.461	0.512
E2F3	CDKN2B	9606.ENSP00000262904	9606.ENSP00000276925	0	0	0	0	0	0.041	0	0.534	0.534
E2F3	CDC25A	9606.ENSP00000262904	9606.ENSP00000303706	0	0	0	0	0.110	0	0	0.509	0.545
E2F3	AGO3	9606.ENSP00000262904	9606.ENSP00000362287	0	0	0	0	0.100	0.071	0.500	0.069	0.559
E2F3	RBBP7	9606.ENSP00000262904	9606.ENSP00000369424	0	0	0	0	0.065	0.091	0.500	0.116	0.574
E2F3	SUZ12	9606.ENSP00000262904	9606.ENSP00000316578	0	0	0	0	0.082	0.088	0.500	0.223	0.631
E2F3	E2F4	9606.ENSP00000262904	9606.ENSP00000368686	0	0	0.087	0.723	0.062	0.457	0	0.438	0.704
E2F4	MCM5	9606.ENSP00000368686	9606.ENSP00000216122	0	0	0	0	0.163	0	0	0.323	0.410
E2F4	ZNF263	9606.ENSP00000368686	9606.ENSP00000219069	0	0	0	0	0.162	0.052	0	0.355	0.443
E2F4	SKP1	9606.ENSP00000368686	9606.ENSP00000231487	0	0	0	0	0	0	0.500	0.203	0.584
E2F4	ID2	9606.ENSP00000368686	9606.ENSP00000234091	0	0	0	0	0	0.296	0	0.499	0.632
E2F4	E2F8	9606.ENSP00000368686	9606.ENSP00000250024	0	0	0	0.572	0.056	0.292	0	0.651	0.746
E2F4	E2F3	9606.ENSP00000368686	9606.ENSP00000262904	0	0	0.087	0.723	0.062	0.457	0	0.438	0.704
E2F4	LEF1	9606.ENSP00000368686	9606.ENSP00000265165	0	0	0	0	0	0.066	0	0.414	0.430
E2F4	CDC25A	9606.ENSP00000368686	9606.ENSP00000303706	0	0	0	0	0.081	0	0.500	0.409	0.705
E2F4	AR	9606.ENSP00000368686	9606.ENSP00000363822	0	0	0	0	0	0.292	0	0.210	0.417
E2F4	CDK1	9606.ENSP00000368686	9606.ENSP00000378699	0	0	0	0	0.061	0.091	0.500	0.490	0.753
E2F8	MCM5	9606.ENSP00000250024	9606.ENSP00000216122	0	0	0	0	0.256	0	0	0.300	0.457
E2F8	KIF20B	9606.ENSP00000250024	9606.ENSP00000360793	0	0	0	0	0.204	0	0	0.299	0.418
E2F8	SGO1	9606.ENSP00000250024	9606.ENSP00000263753	0	0	0	0	0.323	0.046	0	0.172	0.419
E2F8	E2F3	9606.ENSP00000250024	9606.ENSP00000262904	0	0	0	0.572	0.081	0	0	0.406	0.431
E2F8	BRCA2	9606.ENSP00000250024	9606.ENSP00000369497	0	0	0	0	0.382	0	0	0.183	0.473
E2F8	SKA1	9606.ENSP00000250024	9606.ENSP00000285116	0	0	0	0	0.457	0	0	0.153	0.520
E2F8	KIF18A	9606.ENSP00000250024	9606.ENSP00000263181	0	0	0	0	0.471	0	0	0.148	0.530
E2F8	CDC25A	9606.ENSP00000250024	9606.ENSP00000303706	0	0	0	0	0.408	0	0	0.320	0.580
E2F8	DEPDC1B	9606.ENSP00000250024	9606.ENSP00000265036	0	0	0	0	0.541	0	0	0.137	0.587
E2F8	CDT1	9606.ENSP00000250024	9606.ENSP00000301019	0	0	0	0	0.395	0	0	0.368	0.602
E2F8	CDC45	9606.ENSP00000250024	9606.ENSP00000405726	0	0	0	0	0.462	0	0	0.348	0.634
E2F8	CDK1	9606.ENSP00000250024	9606.ENSP00000378699	0	0	0	0	0.523	0.066	0	0.452	0.734
E2F8	MELK	9606.ENSP00000250024	9606.ENSP00000298048	0	0	0	0	0.528	0	0	0.482	0.745
E2F8	E2F4	9606.ENSP00000250024	9606.ENSP00000368686	0	0	0	0.572	0.056	0.292	0	0.651	0.746
E2F8	ZWINT	9606.ENSP00000250024	9606.ENSP00000363055	0	0	0	0	0.639	0	0	0.378	0.766
E2F8	TTK	9606.ENSP00000250024	9606.ENSP00000358813	0	0	0	0	0.661	0	0	0.395	0.786
E2F8	KIF15	9606.ENSP00000250024	9606.ENSP00000324020	0	0	0	0	0.751	0	0	0.228	0.800
E2F8	CENPF	9606.ENSP00000250024	9606.ENSP00000355922	0	0	0	0	0.587	0	0	0.542	0.803
EIF4E2	ISG15	9606.ENSP00000258416	9606.ENSP00000496832	0	0	0	0	0.053	0	0.500	0.165	0.570
EIF5A2	FANCE	9606.ENSP00000295822	9606.ENSP00000229769	0.042	0	0	0	0.537	0.507	0	0.204	0.802
EIF5A2	RARS1	9606.ENSP00000295822	9606.ENSP00000231572	0.057	0	0	0	0.241	0	0	0.239	0.407
EIF5A2	KCNA5	9606.ENSP00000295822	9606.ENSP00000252321	0	0	0	0	0.244	0.272	0	0	0.426
EIF5A2	XPO4	9606.ENSP00000295822	9606.ENSP00000255305	0	0	0	0	0.049	0.405	0	0.634	0.774
EIF5A2	GINS4	9606.ENSP00000295822	9606.ENSP00000276533	0	0	0	0	0.042	0.482	0	0	0.482
EIF5A2	KCNF1	9606.ENSP00000295822	9606.ENSP00000295082	0	0	0	0	0.244	0.272	0	0	0.426
EIF5A2	GFM2	9606.ENSP00000295822	9606.ENSP00000427004	0.055	0	0	0	0.190	0	0	0.311	0.426
EIF5A2	PDCD11	9606.ENSP00000295822	9606.ENSP00000358812	0.115	0	0	0	0.311	0	0	0.307	0.541
EIF5A2	SERBP1	9606.ENSP00000295822	9606.ENSP00000360034	0	0	0	0	0.109	0.504	0	0.056	0.546
EIF5A2	PA2G4	9606.ENSP00000295822	9606.ENSP00000302886	0	0	0	0	0.302	0.401	0	0.184	0.629
EIF5A2	NSA2	9606.ENSP00000295822	9606.ENSP00000483484	0	0	0	0	0.592	0	0	0.188	0.654
EIF5A2	RPL10L	9606.ENSP00000295822	9606.ENSP00000298283	0	0	0	0	0.328	0.537	0	0.144	0.710
EIF5A2	RPL36A-HNRNPH2	9606.ENSP00000295822	9606.ENSP00000386655	0	0	0	0	0.488	0.469	0	0	0.716
EIF5A2	RPS23	9606.ENSP00000295822	9606.ENSP00000296674	0.102	0	0	0	0.635	0.623	0	0.223	0.891
EIF5A2	FAU	9606.ENSP00000295822	9606.ENSP00000431822	0	0	0	0	0.560	0.967	0	0.074	0.985
ELOA2	PAF1	9606.ENSP00000331302	9606.ENSP00000221265	0	0	0	0	0	0	0.500	0	0.499
ELOA2	SKP1	9606.ENSP00000331302	9606.ENSP00000231487	0	0	0	0	0	0.091	0	0.489	0.516
ELOA2	CDK7	9606.ENSP00000331302	9606.ENSP00000256443	0	0	0	0	0	0	0.500	0.086	0.523
ELOA2	RPL10L	9606.ENSP00000331302	9606.ENSP00000298283	0	0	0	0	0	0.431	0	0	0.431
ELOA2	HIF1AN	9606.ENSP00000331302	9606.ENSP00000299163	0	0	0	0	0	0	0	0.494	0.493
ELOA2	CTR9	9606.ENSP00000331302	9606.ENSP00000355013	0	0	0	0	0	0	0.500	0.318	0.644
EML6	TUBB3	9606.ENSP00000348842	9606.ENSP00000320295	0	0	0	0	0	0.418	0	0.056	0.427
EMSY	PALB2	9606.ENSP00000433205	9606.ENSP00000261584	0	0	0	0	0.060	0.226	0	0.662	0.732
EMSY	ARID4B	9606.ENSP00000433205	9606.ENSP00000264183	0	0	0	0	0.117	0.087	0	0.440	0.509
EMSY	ASH2L	9606.ENSP00000433205	9606.ENSP00000340896	0	0	0	0	0.095	0.447	0	0.094	0.506
EMSY	RBBP7	9606.ENSP00000433205	9606.ENSP00000369424	0	0	0	0	0.062	0.601	0	0.187	0.669
EMSY	BRCA2	9606.ENSP00000433205	9606.ENSP00000369497	0	0	0	0	0.056	0.292	0	0.996	0.997
ENTPD6	NT5C1B-RDH14	9606.ENSP00000365840	9606.ENSP00000433415	0	0	0	0	0	0.091	0.650	0.092	0.685
ENTR1	KIAA1671	9606.ENSP00000349929	9606.ENSP00000351207	0	0	0	0	0	0.188	0	0.379	0.474
EPHA7	EPHA8	9606.ENSP00000358309	9606.ENSP00000166244	0	0	0.059	0.960	0.099	0.318	0.400	0.066	0.617
EPHA7	SOX2	9606.ENSP00000358309	9606.ENSP00000323588	0	0	0	0	0.132	0.301	0	0.220	0.486
EPHA8	EPHA7	9606.ENSP00000166244	9606.ENSP00000358309	0	0	0.059	0.960	0.099	0.318	0.400	0.066	0.617
EPS15L1	GABARAPL2	9606.ENSP00000393313	9606.ENSP00000037243	0	0	0	0	0.049	0.418	0	0.097	0.456
EPS15L1	NUMBL	9606.ENSP00000393313	9606.ENSP00000252891	0	0	0	0	0.049	0.094	0	0.920	0.925
EPS15L1	WAS	9606.ENSP00000393313	9606.ENSP00000365891	0	0	0	0	0.054	0.293	0	0.306	0.495
EPS15L1	CLTCL1	9606.ENSP00000393313	9606.ENSP00000441158	0	0	0	0	0.123	0.133	0.540	0.675	0.871
ERBB2	RALA	9606.ENSP00000269571	9606.ENSP00000005257	0	0	0	0	0	0.160	0	0.358	0.437
ERBB2	ERCC1	9606.ENSP00000269571	9606.ENSP00000013807	0	0	0	0	0	0	0	0.507	0.507
ERBB2	STYK1	9606.ENSP00000269571	9606.ENSP00000075503	0	0	0	0.617	0.056	0.621	0	0.094	0.648
ERBB2	KRT14	9606.ENSP00000269571	9606.ENSP00000167586	0	0	0	0	0	0.066	0	0.645	0.654
ERBB2	NGFR	9606.ENSP00000269571	9606.ENSP00000172229	0	0	0	0	0.042	0	0	0.573	0.573
ERBB2	TIMP1	9606.ENSP00000269571	9606.ENSP00000218388	0	0	0	0	0	0.165	0	0.390	0.469
ERBB2	CD82	9606.ENSP00000269571	9606.ENSP00000227155	0	0	0	0	0	0.292	0	0.311	0.491
ERBB2	MLH1	9606.ENSP00000269571	9606.ENSP00000231790	0	0	0	0	0	0	0	0.624	0.624
ERBB2	NCK2	9606.ENSP00000269571	9606.ENSP00000233154	0	0	0	0	0	0.386	0	0.172	0.470
ERBB2	FLT3	9606.ENSP00000269571	9606.ENSP00000241453	0	0	0	0.582	0.067	0.637	0	0.280	0.735
ERBB2	TWIST1	9606.ENSP00000269571	9606.ENSP00000242261	0	0	0	0	0	0	0	0.571	0.571
ERBB2	PLCG1	9606.ENSP00000269571	9606.ENSP00000244007	0	0	0	0	0.049	0.695	0.900	0.446	0.981
ERBB2	TRIM21	9606.ENSP00000269571	9606.ENSP00000254436	0	0	0	0	0	0.051	0	0.945	0.945
ERBB2	PALB2	9606.ENSP00000269571	9606.ENSP00000261584	0	0	0	0	0	0	0	0.583	0.583
ERBB2	MTUS1	9606.ENSP00000269571	9606.ENSP00000262102	0	0	0	0	0.042	0	0	0.582	0.582
ERBB2	CREBBP	9606.ENSP00000269571	9606.ENSP00000262367	0	0	0	0	0.049	0.071	0	0.610	0.625
ERBB2	E2F3	9606.ENSP00000269571	9606.ENSP00000262904	0	0	0	0	0	0	0	0.463	0.463
ERBB2	TYRO3	9606.ENSP00000269571	9606.ENSP00000263798	0	0	0	0.603	0.049	0.617	0	0.182	0.676
ERBB2	GRB14	9606.ENSP00000269571	9606.ENSP00000263915	0	0.018	0	0	0	0.217	0	0.524	0.611
ERBB2	KDR	9606.ENSP00000269571	9606.ENSP00000263923	0	0	0	0.561	0.055	0.139	0	0.593	0.640
ERBB2	TRIM27	9606.ENSP00000269571	9606.ENSP00000366404	0	0	0	0	0	0.051	0	0.420	0.426
ERBB2	CASP2	9606.ENSP00000269571	9606.ENSP00000312664	0	0	0	0	0.054	0	0	0.419	0.427
ERBB2	CDC25A	9606.ENSP00000269571	9606.ENSP00000303706	0	0	0	0	0.045	0.133	0	0.380	0.442
ERBB2	IL15	9606.ENSP00000269571	9606.ENSP00000296545	0	0	0	0	0	0	0	0.447	0.447
ERBB2	KEAP1	9606.ENSP00000269571	9606.ENSP00000377245	0	0	0	0	0.049	0	0	0.444	0.449
ERBB2	NPM1	9606.ENSP00000269571	9606.ENSP00000296930	0	0	0	0	0	0	0	0.471	0.471
ERBB2	ITK	9606.ENSP00000269571	9606.ENSP00000398655	0	0	0	0.667	0	0.401	0	0.156	0.473
ERBB2	PPARG	9606.ENSP00000269571	9606.ENSP00000287820	0	0	0	0	0.086	0.092	0	0.440	0.495
ERBB2	GPX6	9606.ENSP00000269571	9606.ENSP00000354581	0	0	0	0	0.065	0	0	0.484	0.496
ERBB2	H3C13	9606.ENSP00000269571	9606.ENSP00000333277	0	0	0	0	0	0.058	0	0.495	0.504
ERBB2	MGMT	9606.ENSP00000269571	9606.ENSP00000302111	0	0	0	0	0	0	0	0.507	0.507
ERBB2	CDK1	9606.ENSP00000269571	9606.ENSP00000378699	0	0	0	0.598	0	0	0	0.517	0.517
ERBB2	CDKN2B	9606.ENSP00000269571	9606.ENSP00000276925	0	0	0	0	0.062	0.169	0	0.452	0.536
ERBB2	HAX1	9606.ENSP00000269571	9606.ENSP00000329002	0	0	0	0	0	0.143	0	0.497	0.550
ERBB2	TOB2	9606.ENSP00000269571	9606.ENSP00000331305	0	0	0	0	0.049	0	0	0.548	0.551
ERBB2	SOX2	9606.ENSP00000269571	9606.ENSP00000323588	0	0	0	0	0	0.062	0	0.562	0.572
ERBB2	RIN1	9606.ENSP00000269571	9606.ENSP00000310406	0	0	0	0	0	0.212	0	0.484	0.576
ERBB2	FCGR2A	9606.ENSP00000269571	9606.ENSP00000271450	0	0	0	0	0	0	0	0.591	0.591
ERBB2	PTPRJ	9606.ENSP00000269571	9606.ENSP00000400010	0	0	0	0	0	0.224	0	0.519	0.611
ERBB2	CBLC	9606.ENSP00000269571	9606.ENSP00000494162	0	0	0	0	0.115	0.533	0	0.204	0.642
ERBB2	PCSK9	9606.ENSP00000269571	9606.ENSP00000303208	0	0	0	0	0.062	0	0	0.647	0.654
ERBB2	PTPRC	9606.ENSP00000269571	9606.ENSP00000411355	0	0	0	0	0	0.224	0	0.575	0.656
ERBB2	ITGA6	9606.ENSP00000269571	9606.ENSP00000386896	0	0	0	0	0.062	0	0	0.673	0.680
ERBB2	TNS3	9606.ENSP00000269571	9606.ENSP00000312143	0	0	0	0	0	0.377	0	0.534	0.697
ERBB2	AXL	9606.ENSP00000269571	9606.ENSP00000301178	0	0	0	0.597	0	0.091	0	0.750	0.763
ERBB2	GRAP2	9606.ENSP00000269571	9606.ENSP00000339186	0	0	0	0	0	0.718	0	0.232	0.774
ERBB2	HSP90B1	9606.ENSP00000269571	9606.ENSP00000299767	0	0	0	0	0	0.636	0	0.422	0.781
ERBB2	AR	9606.ENSP00000269571	9606.ENSP00000363822	0	0	0	0	0.058	0.092	0	0.772	0.788
ERBB2	MEMO1	9606.ENSP00000269571	9606.ENSP00000295065	0	0	0	0	0	0.292	0.500	0.473	0.797
ERBB2	ANK2	9606.ENSP00000269571	9606.ENSP00000349588	0	0	0	0	0	0.045	0	0.823	0.824
ERBB2	EZR	9606.ENSP00000269571	9606.ENSP00000338934	0	0	0	0	0.062	0.607	0	0.673	0.869
ERBB2	BRCA2	9606.ENSP00000269571	9606.ENSP00000369497	0	0	0	0	0	0	0	0.873	0.873
ERCC1	UGT1A8	9606.ENSP00000013807	9606.ENSP00000362549	0	0	0	0	0	0	0	0.400	0.400
ERCC1	RAD54B	9606.ENSP00000013807	9606.ENSP00000336606	0	0	0	0	0.107	0	0	0.431	0.470
ERCC1	ERBB2	9606.ENSP00000013807	9606.ENSP00000269571	0	0	0	0	0	0	0	0.507	0.507
ERCC1	CDC7	9606.ENSP00000013807	9606.ENSP00000393139	0	0	0	0	0	0.456	0	0.167	0.527
ERCC1	CHD1L	9606.ENSP00000013807	9606.ENSP00000358262	0	0	0	0	0.042	0	0.500	0.209	0.588
ERCC1	TUBB3	9606.ENSP00000013807	9606.ENSP00000320295	0	0	0	0	0.049	0	0	0.592	0.595
ERCC1	ASCC3	9606.ENSP00000013807	9606.ENSP00000358159	0	0	0	0	0.042	0	0.540	0.176	0.605
ERCC1	CENPS	9606.ENSP00000013807	9606.ENSP00000308583	0	0	0	0	0	0	0.500	0.275	0.622
ERCC1	RFC2	9606.ENSP00000013807	9606.ENSP00000055077	0	0	0	0	0.076	0	0.500	0.255	0.626
ERCC1	MGMT	9606.ENSP00000013807	9606.ENSP00000302111	0	0	0	0	0.049	0.079	0	0.613	0.631
ERCC1	RAD18	9606.ENSP00000013807	9606.ENSP00000264926	0	0	0	0	0	0.113	0	0.644	0.670
ERCC1	GTF2H2C	9606.ENSP00000013807	9606.ENSP00000422907	0	0	0	0	0.105	0	0	0.670	0.692
ERCC1	UBE2T	9606.ENSP00000013807	9606.ENSP00000494957	0	0	0	0	0	0	0.500	0.430	0.702
ERCC1	FANCE	9606.ENSP00000013807	9606.ENSP00000229769	0	0	0	0	0	0	0.500	0.445	0.710
ERCC1	PALB2	9606.ENSP00000013807	9606.ENSP00000261584	0	0	0	0	0	0	0.540	0.494	0.757
ERCC1	CDK7	9606.ENSP00000013807	9606.ENSP00000256443	0	0	0	0	0.042	0.456	0	0.629	0.789
ERCC1	FANCL	9606.ENSP00000013807	9606.ENSP00000385021	0	0	0	0	0	0	0.500	0.729	0.858
ERCC1	MLH1	9606.ENSP00000013807	9606.ENSP00000231790	0	0	0	0	0.049	0.071	0.540	0.724	0.873
ERCC1	BRCA2	9606.ENSP00000013807	9606.ENSP00000369497	0	0	0	0	0	0	0.540	0.743	0.877
ERCC1	FANCC	9606.ENSP00000013807	9606.ENSP00000289081	0	0	0	0	0	0	0.500	0.782	0.886
ERCC1	FANCM	9606.ENSP00000013807	9606.ENSP00000267430	0	0	0	0	0.109	0.569	0.500	0.692	0.933
ERCC1	BIVM-ERCC5	9606.ENSP00000013807	9606.ENSP00000491742	0	0	0	0	0.055	0.271	0	0.940	0.955
ERCC6L2	FANCM	9606.ENSP00000499371	9606.ENSP00000267430	0	0	0	0	0.271	0.333	0	0.288	0.624
ERO1B	HSP90B1	9606.ENSP00000346635	9606.ENSP00000299767	0	0	0	0	0.048	0	0	0.491	0.494
ERO1B	ATF6B	9606.ENSP00000346635	9606.ENSP00000364349	0	0	0	0	0.060	0	0	0.393	0.405
EXOG	CEBPZOS	9606.ENSP00000287675	9606.ENSP00000384331	0	0	0	0	0	0	0	0.461	0.461
EXT1	TRAP1	9606.ENSP00000367446	9606.ENSP00000246957	0	0	0	0	0	0.312	0	0.697	0.782
EZR	TNFRSF1A	9606.ENSP00000338934	9606.ENSP00000162749	0	0	0	0	0.063	0.448	0	0.154	0.524
EZR	MYH9	9606.ENSP00000338934	9606.ENSP00000216181	0	0	0	0	0.127	0.057	0.800	0.542	0.914
EZR	FERMT1	9606.ENSP00000338934	9606.ENSP00000217289	0	0	0	0	0	0	0	0.490	0.490
EZR	SNX17	9606.ENSP00000338934	9606.ENSP00000233575	0	0	0	0	0.054	0.053	0	0.412	0.427
EZR	ERBB2	9606.ENSP00000338934	9606.ENSP00000269571	0	0	0	0	0.062	0.607	0	0.673	0.869
EZR	ZNF622	9606.ENSP00000338934	9606.ENSP00000310042	0	0	0	0	0.056	0.421	0	0	0.430
EZR	SOX2	9606.ENSP00000338934	9606.ENSP00000323588	0	0	0	0	0.055	0.292	0	0.219	0.431
EZR	STK26	9606.ENSP00000338934	9606.ENSP00000377867	0	0	0	0	0.049	0.065	0	0.497	0.514
EZR	FERMT2	9606.ENSP00000338934	9606.ENSP00000342858	0	0	0	0	0.056	0.135	0	0.474	0.533
EZR	CLIC6	9606.ENSP00000338934	9606.ENSP00000353959	0	0	0	0	0.194	0	0	0.568	0.637
EZR	HYAL2	9606.ENSP00000338934	9606.ENSP00000401853	0	0	0	0	0	0.071	0	0.641	0.652
EZR	ANK2	9606.ENSP00000338934	9606.ENSP00000349588	0	0	0	0	0	0.128	0	0.625	0.659
EZR	IGSF8	9606.ENSP00000338934	9606.ENSP00000357065	0	0	0	0	0	0	0	0.693	0.693
EZR	WAS	9606.ENSP00000338934	9606.ENSP00000365891	0	0	0	0	0.042	0	0	0.719	0.719
EZR	FLNA	9606.ENSP00000338934	9606.ENSP00000358866	0	0	0	0	0.057	0	0	0.757	0.761
EZR	ADCY10	9606.ENSP00000338934	9606.ENSP00000356825	0	0	0	0	0	0.045	0	0.810	0.810
EZR	TPRN	9606.ENSP00000338934	9606.ENSP00000387100	0	0	0	0	0	0	0.800	0.164	0.825
EZR	PRKCB	9606.ENSP00000338934	9606.ENSP00000496129	0	0	0	0	0.042	0	0.900	0.077	0.903
FAM131B	TRAK1	9606.ENSP00000410603	9606.ENSP00000328998	0	0	0	0	0	0	0.500	0	0.499
FAM131B	FXR1	9606.ENSP00000410603	9606.ENSP00000350170	0	0	0	0	0	0	0.500	0.363	0.668
FAM20A	BPIFB2	9606.ENSP00000468308	9606.ENSP00000170150	0	0	0	0	0	0	0.400	0.160	0.474
FAM20A	TIMP1	9606.ENSP00000468308	9606.ENSP00000218388	0	0	0	0	0.056	0	0.400	0.125	0.461
FAM20A	HSP90B1	9606.ENSP00000468308	9606.ENSP00000299767	0	0	0	0	0	0	0.400	0	0.400
FAM20A	PCSK9	9606.ENSP00000468308	9606.ENSP00000303208	0	0	0	0	0.049	0	0.400	0.108	0.446
FAM20A	FAM20C	9606.ENSP00000468308	9606.ENSP00000322323	0	0	0.067	0.912	0.074	0.931	0.900	0.801	0.998
FAM20A	FGG	9606.ENSP00000468308	9606.ENSP00000336829	0	0	0	0	0.060	0	0.400	0	0.411
FAM20A	MBTPS1	9606.ENSP00000468308	9606.ENSP00000344223	0	0	0	0	0	0	0.400	0.048	0.404
FAM20C	BPIFB2	9606.ENSP00000322323	9606.ENSP00000170150	0	0	0	0	0.047	0	0.500	0.108	0.537
FAM20C	TIMP1	9606.ENSP00000322323	9606.ENSP00000218388	0	0	0	0	0.074	0	0.500	0.075	0.534
FAM20C	KAT6A	9606.ENSP00000322323	9606.ENSP00000265713	0	0	0	0	0	0.064	0	0.388	0.403
FAM20C	HSP90B1	9606.ENSP00000322323	9606.ENSP00000299767	0	0	0	0	0	0.298	0.500	0.081	0.649
FAM20C	PCSK9	9606.ENSP00000322323	9606.ENSP00000303208	0	0	0	0	0.050	0.510	0.500	0.230	0.796
FAM20C	GALNT9	9606.ENSP00000322323	9606.ENSP00000329846	0	0	0	0	0.070	0	0	0.393	0.411
FAM20C	FGG	9606.ENSP00000322323	9606.ENSP00000336829	0	0	0	0	0.056	0	0.500	0	0.507
FAM20C	MBTPS1	9606.ENSP00000322323	9606.ENSP00000344223	0	0	0	0	0	0	0.500	0.125	0.544
FAM20C	PHEX	9606.ENSP00000322323	9606.ENSP00000368682	0	0	0	0	0	0	0	0.685	0.685
FAM20C	FAM20A	9606.ENSP00000322323	9606.ENSP00000468308	0	0	0.067	0.912	0.074	0.931	0.900	0.801	0.998
FAM32A	DHX8	9606.ENSP00000263384	9606.ENSP00000262415	0	0	0	0	0.074	0.800	0	0.303	0.859
FAM32A	UPF3B	9606.ENSP00000263384	9606.ENSP00000276201	0	0	0	0	0	0	0.800	0	0.800
FAM32A	SRRM1	9606.ENSP00000263384	9606.ENSP00000326261	0	0	0	0	0	0	0.800	0	0.800
FAM32A	DDX39B	9606.ENSP00000263384	9606.ENSP00000416269	0	0	0	0	0	0	0.800	0.058	0.803
FAM50B	PLAGL1	9606.ENSP00000369627	9606.ENSP00000353734	0	0	0	0	0	0.046	0	0.530	0.533
FAM72A	GTF2H2C	9606.ENSP00000356096	9606.ENSP00000422907	0	0	0	0	0	0	0	0.446	0.446
FAM72A	TTK	9606.ENSP00000356096	9606.ENSP00000358813	0	0	0	0	0.448	0	0	0	0.448
FAM98B	HNRNPDL	9606.ENSP00000380734	9606.ENSP00000483254	0	0	0	0	0.056	0.079	0	0.603	0.624
FAM9B	CMC4	9606.ENSP00000318716	9606.ENSP00000358496	0	0	0	0	0	0.096	0	0.368	0.405
FAM9B	OGFOD1	9606.ENSP00000318716	9606.ENSP00000457258	0	0	0	0	0.113	0.484	0	0.280	0.641
FANCC	ERCC1	9606.ENSP00000289081	9606.ENSP00000013807	0	0	0	0	0	0	0.500	0.782	0.886
FANCC	RFC2	9606.ENSP00000289081	9606.ENSP00000055077	0	0	0	0	0.055	0	0	0.409	0.417
FANCC	FANCE	9606.ENSP00000289081	9606.ENSP00000229769	0	0	0	0	0.067	0.998	0.900	0.999	0.999
FANCC	MLH1	9606.ENSP00000289081	9606.ENSP00000231790	0	0	0	0	0.049	0	0	0.544	0.548
FANCC	PALB2	9606.ENSP00000289081	9606.ENSP00000261584	0	0	0	0	0.212	0	0	0.888	0.908
FANCC	RAD18	9606.ENSP00000289081	9606.ENSP00000264926	0	0	0	0	0.121	0	0	0.505	0.546
FANCC	FANCM	9606.ENSP00000289081	9606.ENSP00000267430	0	0	0	0	0.097	0.994	0.900	0.998	0.999
FANCC	UNC5A	9606.ENSP00000289081	9606.ENSP00000332737	0	0	0	0	0	0.292	0	0.236	0.436
