#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
EEF1AKMT3	MARCHF9	9606.ENSP00000300209	9606.ENSP00000266643	0	0	0	0	0.060	0	0	0.397	0.408
EEF1AKMT3	METTL1	9606.ENSP00000300209	9606.ENSP00000314441	0	0	0	0	0.085	0	0	0.647	0.663
EFHC1	CTSD	9606.ENSP00000360107	9606.ENSP00000236671	0	0	0	0	0	0	0	0.509	0.509
EFHC1	TMTC2	9606.ENSP00000360107	9606.ENSP00000322300	0	0	0	0	0	0.145	0	0.328	0.401
EFHC1	VMO1	9606.ENSP00000360107	9606.ENSP00000328397	0	0	0	0	0	0.136	0	0.454	0.508
EGF	IL2RB	9606.ENSP00000265171	9606.ENSP00000216223	0	0	0	0	0	0	0.650	0.145	0.688
EGF	TIMP1	9606.ENSP00000265171	9606.ENSP00000218388	0	0	0	0	0	0	0	0.728	0.728
EGF	CDC37	9606.ENSP00000265171	9606.ENSP00000222005	0	0	0	0	0	0	0.500	0.184	0.574
EGF	EPOR	9606.ENSP00000265171	9606.ENSP00000222139	0	0	0	0	0.044	0	0.650	0.271	0.734
EGF	LFNG	9606.ENSP00000265171	9606.ENSP00000222725	0	0	0	0	0	0	0	0.483	0.483
EGF	IL10RA	9606.ENSP00000265171	9606.ENSP00000227752	0	0	0	0	0	0	0.650	0.179	0.700
EGF	IL1RL1	9606.ENSP00000265171	9606.ENSP00000233954	0	0	0	0	0	0	0	0.477	0.477
EGF	FGF23	9606.ENSP00000265171	9606.ENSP00000237837	0	0	0	0	0	0.053	0	0.475	0.481
EGF	SNAI1	9606.ENSP00000265171	9606.ENSP00000244050	0	0	0	0	0	0	0	0.702	0.702
EGF	RAB11A	9606.ENSP00000265171	9606.ENSP00000261890	0	0	0	0	0.047	0	0	0.462	0.465
EGF	CBL	9606.ENSP00000265171	9606.ENSP00000264033	0	0	0	0	0	0	0.500	0.731	0.859
EGF	CNTNAP1	9606.ENSP00000265171	9606.ENSP00000264638	0	0	0	0	0	0	0	0.489	0.489
EGF	CCR2	9606.ENSP00000265171	9606.ENSP00000292301	0	0	0	0	0	0	0	0.418	0.418
EGF	MAML1	9606.ENSP00000265171	9606.ENSP00000292599	0	0	0	0	0	0	0	0.420	0.420
EGF	IRF7	9606.ENSP00000265171	9606.ENSP00000380697	0	0	0	0	0	0	0	0.443	0.443
EGF	TRPV5	9606.ENSP00000265171	9606.ENSP00000265310	0	0	0	0	0	0	0	0.455	0.455
EGF	USP6NL	9606.ENSP00000265171	9606.ENSP00000277575	0	0	0	0	0	0	0	0.488	0.487
EGF	CALML3	9606.ENSP00000265171	9606.ENSP00000315299	0	0	0	0	0	0	0	0.505	0.505
EGF	TGFBR2	9606.ENSP00000265171	9606.ENSP00000351905	0	0	0	0	0	0	0	0.512	0.512
EGF	ESRRB	9606.ENSP00000265171	9606.ENSP00000370270	0	0	0	0	0.049	0	0	0.542	0.546
EGF	CD86	9606.ENSP00000265171	9606.ENSP00000332049	0	0	0	0	0	0	0	0.550	0.550
EGF	TLR4	9606.ENSP00000265171	9606.ENSP00000363089	0	0	0	0	0	0.042	0	0.553	0.553
EGF	RPS27A	9606.ENSP00000265171	9606.ENSP00000272317	0	0	0	0	0	0	0.500	0.146	0.554
EGF	SHB	9606.ENSP00000265171	9606.ENSP00000366936	0	0	0	0	0	0	0	0.595	0.595
EGF	PTGS2	9606.ENSP00000265171	9606.ENSP00000356438	0	0	0	0	0	0.051	0	0.617	0.621
EGF	LGR5	9606.ENSP00000265171	9606.ENSP00000266674	0	0	0	0	0	0.042	0	0.661	0.661
EGF	PLAUR	9606.ENSP00000265171	9606.ENSP00000339328	0	0	0	0	0	0	0	0.666	0.666
EGF	IL10RB	9606.ENSP00000265171	9606.ENSP00000290200	0	0	0	0	0	0	0.650	0.125	0.680
EGF	IL12RB1	9606.ENSP00000265171	9606.ENSP00000470788	0	0	0	0	0	0	0.650	0.129	0.682
EGF	IL15	9606.ENSP00000265171	9606.ENSP00000296545	0	0	0	0	0	0	0	0.685	0.685
EGF	IL22RA1	9606.ENSP00000265171	9606.ENSP00000270800	0	0	0	0	0	0	0.650	0.145	0.688
EGF	IFNAR2	9606.ENSP00000265171	9606.ENSP00000343957	0	0	0	0	0	0	0.650	0.182	0.701
EGF	IL4R	9606.ENSP00000265171	9606.ENSP00000379111	0	0	0	0	0	0.050	0.650	0.309	0.750
EGF	ADAM17	9606.ENSP00000265171	9606.ENSP00000309968	0	0	0	0	0.055	0	0.400	0.630	0.771
EGF	NRP1	9606.ENSP00000265171	9606.ENSP00000265371	0	0	0	0	0	0	0	0.786	0.786
EGF	LEPR	9606.ENSP00000265171	9606.ENSP00000330393	0	0	0	0	0.044	0.070	0.650	0.483	0.817
EGF	IL6R	9606.ENSP00000265171	9606.ENSP00000357470	0	0	0	0	0.044	0	0.650	0.609	0.857
EGF	TDGF1	9606.ENSP00000265171	9606.ENSP00000296145	0	0	0	0	0	0	0	0.914	0.914
EGF	CD44	9606.ENSP00000265171	9606.ENSP00000398632	0	0	0	0	0	0	0	0.922	0.922
EGF	KIT	9606.ENSP00000265171	9606.ENSP00000288135	0	0	0	0	0.044	0	0.900	0.741	0.973
EGLN3	EPOR	9606.ENSP00000250457	9606.ENSP00000222139	0	0	0	0	0.043	0.292	0	0.326	0.503
EGLN3	PSMB10	9606.ENSP00000250457	9606.ENSP00000351314	0	0	0	0	0	0	0.400	0	0.400
EGLN3	MAPK6	9606.ENSP00000250457	9606.ENSP00000261845	0	0	0	0	0	0.325	0	0.214	0.447
EGLN3	C1orf174	9606.ENSP00000250457	9606.ENSP00000355306	0	0	0	0	0	0.484	0	0	0.483
EGLN3	RPS27A	9606.ENSP00000250457	9606.ENSP00000272317	0	0	0	0	0	0	0.500	0.116	0.539
EIF2AK4	SLC3A2	9606.ENSP00000263791	9606.ENSP00000367123	0	0	0	0	0.042	0	0	0.417	0.417
EIF2AK4	PABPC1	9606.ENSP00000263791	9606.ENSP00000313007	0	0	0	0	0.067	0	0	0.405	0.422
EIF2AK4	EIF4E	9606.ENSP00000263791	9606.ENSP00000425561	0	0	0	0	0.070	0	0	0.698	0.707
EIF4E	PABPC1L	9606.ENSP00000425561	9606.ENSP00000255136	0	0	0	0	0.063	0.316	0	0.703	0.793
EIF4E	LRPPRC	9606.ENSP00000425561	9606.ENSP00000260665	0	0	0	0	0.072	0.295	0	0.569	0.693
EIF4E	EIF2AK4	9606.ENSP00000425561	9606.ENSP00000263791	0	0	0	0	0.070	0	0	0.698	0.707
EIF4E	MAPKAP1	9606.ENSP00000425561	9606.ENSP00000265960	0	0	0	0	0.054	0	0	0.719	0.723
EIF4E	GIGYF1	9606.ENSP00000425561	9606.ENSP00000275732	0	0	0	0	0	0.363	0	0.337	0.560
EIF4E	PABPC1	9606.ENSP00000425561	9606.ENSP00000313007	0	0	0	0	0.142	0.684	0.800	0.998	0.999
EIF4E	STK11	9606.ENSP00000425561	9606.ENSP00000324856	0	0	0	0	0.055	0	0	0.450	0.458
EIF4E	BTG4	9606.ENSP00000425561	9606.ENSP00000348300	0	0	0	0	0.140	0.095	0	0.439	0.525
EIF4E	DHX9	9606.ENSP00000425561	9606.ENSP00000356520	0	0	0	0	0.172	0.144	0.900	0.534	0.962
EIF4E	YWHAZ	9606.ENSP00000425561	9606.ENSP00000379287	0	0	0	0	0.309	0	0	0.180	0.409
EIF4E	EMX2	9606.ENSP00000425561	9606.ENSP00000450962	0	0	0	0	0	0.292	0	0.630	0.726
EMX2	IRX3	9606.ENSP00000450962	9606.ENSP00000331608	0	0	0	0	0.050	0.076	0	0.387	0.415
EMX2	BCL11B	9606.ENSP00000450962	9606.ENSP00000349723	0	0	0	0	0.053	0.049	0	0.406	0.418
EMX2	EIF4E	9606.ENSP00000450962	9606.ENSP00000425561	0	0	0	0	0	0.292	0	0.630	0.726
EPOR	IL2RB	9606.ENSP00000222139	9606.ENSP00000216223	0	0	0	0	0	0	0	0.483	0.483
EPOR	EGLN3	9606.ENSP00000222139	9606.ENSP00000250457	0	0	0	0	0.043	0.292	0	0.326	0.503
EPOR	IL4R	9606.ENSP00000222139	9606.ENSP00000379111	0	0	0	0	0	0.053	0	0.508	0.514
EPOR	IL6R	9606.ENSP00000222139	9606.ENSP00000357470	0	0	0	0	0	0	0	0.541	0.541
EPOR	CBL	9606.ENSP00000222139	9606.ENSP00000264033	0	0	0	0	0.055	0.292	0	0.509	0.642
EPOR	IL23A	9606.ENSP00000222139	9606.ENSP00000228534	0	0	0	0	0	0	0.650	0	0.650
EPOR	IFNA21	9606.ENSP00000222139	9606.ENSP00000369574	0	0	0	0	0	0	0.650	0.130	0.682
EPOR	IFNA16	9606.ENSP00000222139	9606.ENSP00000369564	0	0	0	0	0	0	0.650	0.138	0.685
EPOR	IL15	9606.ENSP00000222139	9606.ENSP00000296545	0	0	0	0	0	0	0.650	0.175	0.698
EPOR	EGF	9606.ENSP00000222139	9606.ENSP00000265171	0	0	0	0	0.044	0	0.650	0.271	0.734
EPOR	KIT	9606.ENSP00000222139	9606.ENSP00000288135	0	0	0	0	0	0	0	0.799	0.799
ERI2	TBC1D8B	9606.ENSP00000350651	9606.ENSP00000349781	0	0	0	0	0.073	0	0	0.421	0.441
ESRRB	EGF	9606.ENSP00000370270	9606.ENSP00000265171	0	0	0	0	0.049	0	0	0.542	0.546
ESRRB	TDGF1	9606.ENSP00000370270	9606.ENSP00000296145	0	0	0	0	0	0.050	0	0.412	0.418
EVA1A	OSBPL3	9606.ENSP00000377490	9606.ENSP00000315410	0	0	0	0	0.047	0	0	0.499	0.503
FAM133B	FAM204A	9606.ENSP00000398401	9606.ENSP00000358183	0	0	0	0	0.142	0	0	0.437	0.496
FAM168A	OTUB2	9606.ENSP00000064778	9606.ENSP00000203664	0	0	0	0	0	0.421	0	0	0.420
FAM200A	FAM24B	9606.ENSP00000411372	9606.ENSP00000357894	0	0	0	0	0	0	0	0.506	0.506
FAM204A	CHCHD3	9606.ENSP00000358183	9606.ENSP00000389297	0	0	0	0	0.049	0	0	0.456	0.460
FAM204A	FAM133B	9606.ENSP00000358183	9606.ENSP00000398401	0	0	0	0	0.142	0	0	0.437	0.496
FAM219B	C15orf39	9606.ENSP00000350260	9606.ENSP00000353854	0	0	0	0	0	0	0	0.581	0.581
FAM220A	SPAG7	9606.ENSP00000317289	9606.ENSP00000206020	0	0	0	0	0	0	0	0.952	0.952
FAM228A	TMEM71	9606.ENSP00000295150	9606.ENSP00000349296	0	0	0	0	0	0	0	0.435	0.435
FAM24B	FAM200A	9606.ENSP00000357894	9606.ENSP00000411372	0	0	0	0	0	0	0	0.506	0.506
FAM81A	LMBR1L	9606.ENSP00000288228	9606.ENSP00000267102	0	0	0	0	0	0	0	0.502	0.502
FAM83A	TBC1D31	9606.ENSP00000428876	9606.ENSP00000287380	0	0.171	0	0	0.078	0	0	0.441	0.535
FAM83A	ZHX2	9606.ENSP00000428876	9606.ENSP00000314709	0	0	0	0	0	0	0	0.403	0.403
FAM83A	ZSCAN12	9606.ENSP00000428876	9606.ENSP00000354305	0	0	0	0	0	0.053	0	0.399	0.407
FBXO38	TRAPPC8	9606.ENSP00000342023	9606.ENSP00000283351	0	0	0	0	0.447	0	0	0	0.447
FBXO38	TTLL4	9606.ENSP00000342023	9606.ENSP00000375951	0	0	0	0	0.067	0	0	0.422	0.437
FBXO38	PAK1IP1	9606.ENSP00000342023	9606.ENSP00000368887	0	0	0	0	0	0	0	0.484	0.484
FBXO38	USP7	9606.ENSP00000342023	9606.ENSP00000343535	0	0	0	0	0.078	0.621	0	0.269	0.722
FBXO45	SHROOM3	9606.ENSP00000310332	9606.ENSP00000296043	0	0	0	0	0	0.431	0	0	0.431
FBXO45	ZDHHC19	9606.ENSP00000310332	9606.ENSP00000296326	0	0	0	0	0	0	0	0.594	0.594
FBXO45	CEP19	9606.ENSP00000310332	9606.ENSP00000387209	0	0	0	0	0.044	0	0	0.427	0.429
FCER1G	IL10RA	9606.ENSP00000289902	9606.ENSP00000227752	0	0	0	0	0.372	0	0	0.245	0.505
FCER1G	CD80	9606.ENSP00000289902	9606.ENSP00000264246	0	0	0	0	0.139	0	0	0.355	0.421
FCER1G	MS4A2	9606.ENSP00000289902	9606.ENSP00000278888	0	0	0	0	0.058	0	0.900	0.858	0.985
FCER1G	THEMIS2	9606.ENSP00000289902	9606.ENSP00000363031	0	0	0	0	0.335	0	0	0.156	0.415
FCER1G	IL15	9606.ENSP00000289902	9606.ENSP00000296545	0	0	0	0	0.206	0	0	0.367	0.476
FCER1G	CD2	9606.ENSP00000289902	9606.ENSP00000358490	0	0	0	0	0.227	0	0	0.396	0.513
FCER1G	TLR4	9606.ENSP00000289902	9606.ENSP00000363089	0	0	0	0	0.264	0	0	0.402	0.542
FCER1G	PIK3R6	9606.ENSP00000289902	9606.ENSP00000480157	0	0	0	0	0.141	0	0.500	0	0.552
FCER1G	LILRB1	9606.ENSP00000289902	9606.ENSP00000315997	0	0	0	0	0.206	0	0	0.475	0.565
FCER1G	CD86	9606.ENSP00000289902	9606.ENSP00000332049	0	0	0	0	0.372	0	0	0.395	0.604
FCER1G	CD3D	9606.ENSP00000289902	9606.ENSP00000300692	0	0	0	0	0.145	0	0	0.687	0.720
FCER1G	NCR3	9606.ENSP00000289902	9606.ENSP00000342156	0	0	0	0	0.082	0.045	0.900	0.989	0.998
FCRL3	TBX21	9606.ENSP00000357169	9606.ENSP00000177694	0	0	0	0	0.291	0	0	0.224	0.427
FCRL3	IL2RB	9606.ENSP00000357169	9606.ENSP00000216223	0	0	0	0	0.281	0	0	0.219	0.414
FCRL3	CD72	9606.ENSP00000357169	9606.ENSP00000259633	0	0	0	0	0.253	0.091	0	0.340	0.513
FCRL3	MS4A2	9606.ENSP00000357169	9606.ENSP00000278888	0	0	0	0	0.122	0.095	0	0.350	0.439
FGF23	TIMP1	9606.ENSP00000237837	9606.ENSP00000218388	0	0	0	0	0.067	0	0	0.445	0.460
FGF23	TXK	9606.ENSP00000237837	9606.ENSP00000264316	0	0	0	0	0	0	0	0.410	0.410
FGF23	EGF	9606.ENSP00000237837	9606.ENSP00000265171	0	0	0	0	0	0.053	0	0.475	0.481
FGF23	RPS27A	9606.ENSP00000237837	9606.ENSP00000272317	0	0	0	0	0.059	0	0.500	0	0.509
FGF23	CBL	9606.ENSP00000237837	9606.ENSP00000264033	0	0	0	0	0	0	0.500	0.066	0.513
FGF23	CHSY3	9606.ENSP00000237837	9606.ENSP00000302629	0	0	0	0	0	0	0	0.570	0.570
FGF23	KIT	9606.ENSP00000237837	9606.ENSP00000288135	0	0	0	0	0	0.168	0.650	0.193	0.744
FGF23	TRPV5	9606.ENSP00000237837	9606.ENSP00000265310	0	0	0	0	0.056	0	0	0.816	0.818
FGF23	KLB	9606.ENSP00000237837	9606.ENSP00000257408	0	0	0	0	0.047	0.066	0.400	0.966	0.979
FGF23	PHEX	9606.ENSP00000237837	9606.ENSP00000368682	0	0	0	0	0.042	0.087	0	0.980	0.981
FIP1L1	PPP4C	9606.ENSP00000336752	9606.ENSP00000279387	0	0	0	0	0.152	0.286	0	0.091	0.401
FIP1L1	KIT	9606.ENSP00000336752	9606.ENSP00000288135	0	0	0	0	0	0	0	0.598	0.598
FIP1L1	NUDT21	9606.ENSP00000336752	9606.ENSP00000300291	0	0	0	0	0.190	0.865	0.540	0.700	0.983
FIP1L1	PABPC1	9606.ENSP00000336752	9606.ENSP00000313007	0	0	0	0	0.080	0	0	0.453	0.475
FIP1L1	RBBP6	9606.ENSP00000336752	9606.ENSP00000317872	0	0	0	0	0.062	0.954	0	0.542	0.978
FIP1L1	IFNA21	9606.ENSP00000336752	9606.ENSP00000369574	0	0	0	0	0	0	0	0.507	0.507
FIP1L1	IFNA16	9606.ENSP00000336752	9606.ENSP00000369564	0	0	0	0	0	0	0	0.507	0.507
FIP1L1	KIAA1614	9606.ENSP00000336752	9606.ENSP00000356560	0	0	0	0	0	0.777	0	0.264	0.828
FMN2	RAB11A	9606.ENSP00000318884	9606.ENSP00000261890	0	0	0	0	0.055	0.128	0	0.549	0.596
FOXI1	WDR72	9606.ENSP00000304286	9606.ENSP00000379619	0	0	0	0	0	0.045	0	0.436	0.438
FOXI1	SOSTDC1	9606.ENSP00000304286	9606.ENSP00000304930	0	0	0	0	0.053	0	0	0.584	0.589
GABRA4	GRIA1	9606.ENSP00000264318	9606.ENSP00000428994	0	0	0	0	0.193	0	0	0.378	0.477
GAGE10	NOP53	9606.ENSP00000385415	9606.ENSP00000246802	0	0	0	0	0.105	0.472	0	0	0.507
GAGE10	RPS27A	9606.ENSP00000385415	9606.ENSP00000272317	0	0	0	0	0.490	0.468	0	0.102	0.735
GAGE10	PARP8	9606.ENSP00000385415	9606.ENSP00000281631	0.057	0	0	0	0.294	0.305	0	0	0.496
GAGE10	RPL22	9606.ENSP00000385415	9606.ENSP00000346088	0	0	0	0	0.398	0.404	0	0.137	0.663
GAGE10	UBQLN1	9606.ENSP00000385415	9606.ENSP00000365576	0	0	0	0	0.201	0.218	0	0.210	0.463
GAGE10	RPS10-NUDT3	9606.ENSP00000385415	9606.ENSP00000492441	0	0	0	0	0.400	0.404	0	0.116	0.656
GAGE10	RPL17-C18orf32	9606.ENSP00000385415	9606.ENSP00000463379	0.057	0	0	0	0.399	0.397	0	0.120	0.659
GIGYF1	SNAP29	9606.ENSP00000275732	9606.ENSP00000215730	0	0	0	0	0	0	0	0.491	0.491
GIGYF1	EIF4E	9606.ENSP00000275732	9606.ENSP00000425561	0	0	0	0	0	0.363	0	0.337	0.560
GIMAP2	C2orf78	9606.ENSP00000223293	9606.ENSP00000387124	0	0	0	0	0	0	0	0.573	0.573
GIPC2	PLXND1	9606.ENSP00000359795	9606.ENSP00000317128	0	0	0	0	0	0.439	0	0.099	0.473
GIT1	MPP7	9606.ENSP00000378338	9606.ENSP00000337907	0	0	0	0	0	0	0.400	0.051	0.406
GIT1	CDC42BPB	9606.ENSP00000378338	9606.ENSP00000355237	0	0	0	0	0.075	0.045	0.400	0.135	0.480
GIT1	TGFB1I1	9606.ENSP00000378338	9606.ENSP00000378332	0	0	0	0	0.062	0.609	0	0.618	0.847
GIT1	AGTR1	9606.ENSP00000378338	9606.ENSP00000398832	0	0	0	0	0	0	0	0.450	0.450
GLB1L3	SPINK14	9606.ENSP00000396615	9606.ENSP00000349459	0	0	0	0	0	0	0	0.481	0.481
GLDN	CNTNAP1	9606.ENSP00000335196	9606.ENSP00000264638	0	0	0	0	0.062	0	0	0.729	0.734
GLYR1	NOP53	9606.ENSP00000322716	9606.ENSP00000246802	0	0	0	0	0.054	0.392	0	0	0.400
GLYR1	RRP8	9606.ENSP00000322716	9606.ENSP00000254605	0	0	0	0	0.049	0.465	0	0.045	0.471
GLYR1	LACTB2	9606.ENSP00000322716	9606.ENSP00000276590	0	0	0	0	0.044	0.416	0	0.074	0.437
GPR137C	LRRC42	9606.ENSP00000315106	9606.ENSP00000360421	0	0	0	0	0	0	0	0.567	0.567
GPR173	SMIM20	9606.ENSP00000331600	9606.ENSP00000427407	0	0	0	0	0	0.045	0	0.882	0.883
GPRASP1	ACVR2B	9606.ENSP00000498934	9606.ENSP00000340361	0	0	0	0	0.050	0.095	0	0.444	0.480
GRHL3	TFAP2A	9606.ENSP00000288955	9606.ENSP00000501092	0	0	0	0	0.115	0	0	0.374	0.423
GRIA1	LRFN1	9606.ENSP00000428994	9606.ENSP00000248668	0	0	0	0	0.068	0.141	0.500	0.308	0.686
GRIA1	RAB11A	9606.ENSP00000428994	9606.ENSP00000261890	0	0	0	0	0	0.292	0	0.547	0.665
GRIA1	TMED2	9606.ENSP00000428994	9606.ENSP00000262225	0	0	0	0	0	0	0.500	0	0.499
GRIA1	GABRA4	9606.ENSP00000428994	9606.ENSP00000264318	0	0	0	0	0.193	0	0	0.378	0.477
GRIA1	OLFM2	9606.ENSP00000428994	9606.ENSP00000264833	0	0	0	0	0.098	0.254	0.720	0.437	0.879
GRIA1	NETO1	9606.ENSP00000428994	9606.ENSP00000313088	0	0	0	0	0.139	0	0	0.393	0.456
GRIA1	CALML3	9606.ENSP00000428994	9606.ENSP00000315299	0	0	0	0	0	0	0	0.581	0.581
GRIA1	DLGAP1	9606.ENSP00000428994	9606.ENSP00000316377	0	0	0	0	0.196	0.091	0	0.814	0.852
GRIA1	CDC42BPB	9606.ENSP00000428994	9606.ENSP00000355237	0	0	0	0	0	0.046	0	0.428	0.431
GRIA1	CSNK1D	9606.ENSP00000428994	9606.ENSP00000381531	0	0	0	0	0	0	0.400	0.084	0.427
GRIA1	SHISA6	9606.ENSP00000428994	9606.ENSP00000390084	0	0	0	0	0.121	0.066	0.540	0.257	0.682
GRIA1	SEZ6L2	9606.ENSP00000428994	9606.ENSP00000481917	0	0	0	0	0.116	0.046	0	0.503	0.545
GRPEL1	HSCB	9606.ENSP00000264954	9606.ENSP00000216027	0	0	0	0	0.049	0.531	0.500	0.455	0.862
GRPEL1	DNAJC9	9606.ENSP00000264954	9606.ENSP00000362041	0.054	0	0	0	0.345	0.126	0	0.115	0.457
GRPEL1	MEN1	9606.ENSP00000264954	9606.ENSP00000337088	0.054	0	0	0	0.349	0.126	0	0.115	0.460
GSE1	SNAI1	9606.ENSP00000253458	9606.ENSP00000244050	0	0	0	0	0	0.828	0	0.113	0.841
GUCA1B	PABPC1	9606.ENSP00000230361	9606.ENSP00000313007	0	0	0	0	0	0	0	0.428	0.428
GUCA1B	RHO	9606.ENSP00000230361	9606.ENSP00000296271	0	0	0	0	0.240	0	0	0.686	0.751
GUCA1B	GUF1	9606.ENSP00000230361	9606.ENSP00000281543	0	0	0	0	0	0	0	0.760	0.760
GUF1	RCVRN	9606.ENSP00000281543	9606.ENSP00000226193	0	0	0	0	0	0	0	0.626	0.626
GUF1	ITFG2	9606.ENSP00000281543	9606.ENSP00000228799	0.079	0	0	0	0.315	0	0	0.181	0.438
GUF1	GUCA1B	9606.ENSP00000281543	9606.ENSP00000230361	0	0	0	0	0	0	0	0.760	0.760
GUF1	CALML3	9606.ENSP00000281543	9606.ENSP00000315299	0	0	0	0	0	0	0	0.602	0.602
GUF1	RPL17-C18orf32	9606.ENSP00000281543	9606.ENSP00000463379	0	0	0	0	0	0.577	0	0.240	0.664
HCCS	COX15	9606.ENSP00000370139	9606.ENSP00000016171	0	0.813	0	0	0.049	0.079	0	0.402	0.889
HCFC1	THAP1	9606.ENSP00000309555	9606.ENSP00000254250	0	0	0	0	0	0.510	0	0.447	0.717
HCFC1	RPS27A	9606.ENSP00000309555	9606.ENSP00000272317	0	0	0	0	0.049	0	0.400	0.060	0.416
HCFC1	SIN3B	9606.ENSP00000309555	9606.ENSP00000369131	0	0	0	0	0.097	0.328	0	0.128	0.426
HCFC1	LGALS7B	9606.ENSP00000309555	9606.ENSP00000313571	0	0	0	0	0	0	0	0.439	0.439
HCFC1	TASP1	9606.ENSP00000309555	9606.ENSP00000338624	0	0	0	0	0	0	0	0.499	0.499
HCFC1	MEN1	9606.ENSP00000309555	9606.ENSP00000337088	0	0	0	0	0.067	0.592	0.540	0.509	0.902
HCFC1	E2F6	9606.ENSP00000309555	9606.ENSP00000370936	0	0	0	0	0.106	0	0.900	0.153	0.917
HDAC7	SIN3B	9606.ENSP00000080059	9606.ENSP00000369131	0	0	0	0	0.093	0.325	0	0.193	0.463
HDAC7	TIMP1	9606.ENSP00000080059	9606.ENSP00000218388	0	0	0	0	0.067	0	0	0.478	0.492
HDAC7	YWHAZ	9606.ENSP00000080059	9606.ENSP00000379287	0	0	0	0	0.046	0.506	0	0.074	0.526
HDAC7	CBX4	9606.ENSP00000080059	9606.ENSP00000269397	0	0	0	0	0.062	0.103	0.500	0.142	0.590
HDAC7	SNAI1	9606.ENSP00000080059	9606.ENSP00000244050	0	0	0	0	0	0	0.500	0.252	0.610
HDAC7	MEF2C	9606.ENSP00000080059	9606.ENSP00000340874	0	0	0	0	0.067	0.601	0	0.342	0.734
HDAC7	MAML1	9606.ENSP00000080059	9606.ENSP00000292599	0	0	0	0	0.064	0	0.500	0.477	0.734
HECA	CHST4	9606.ENSP00000356630	9606.ENSP00000341206	0	0	0	0	0	0	0	0.505	0.505
HECTD3	ARFGAP1	9606.ENSP00000361245	9606.ENSP00000314615	0	0	0	0	0.442	0	0	0.064	0.455
HECW1	RPS27A	9606.ENSP00000379228	9606.ENSP00000272317	0	0	0	0	0	0.492	0.500	0.068	0.742
HECW1	USP7	9606.ENSP00000379228	9606.ENSP00000343535	0	0	0	0	0.066	0.264	0	0.204	0.406
HECW1	PSMB10	9606.ENSP00000379228	9606.ENSP00000351314	0	0	0	0	0	0	0.400	0.048	0.404
HECW1	NDFIP2	9606.ENSP00000379228	9606.ENSP00000480798	0	0	0	0	0	0.249	0	0.359	0.498
HERC2	LRIF1	9606.ENSP00000261609	9606.ENSP00000358778	0	0	0	0	0.055	0	0	0.420	0.429
HERC2	RAD50	9606.ENSP00000261609	9606.ENSP00000368100	0	0	0	0	0.062	0	0.500	0	0.510
HERC2	RPS27A	9606.ENSP00000261609	9606.ENSP00000272317	0	0	0	0	0.056	0.070	0.500	0.073	0.538
HERC2	ABRAXAS1	9606.ENSP00000261609	9606.ENSP00000369857	0	0	0	0	0	0	0.500	0.156	0.559
HERC2	STK11	9606.ENSP00000261609	9606.ENSP00000324856	0	0	0	0	0	0.294	0	0.437	0.586
HERC2	MAPK6	9606.ENSP00000261609	9606.ENSP00000261845	0	0	0	0	0.042	0.783	0	0.506	0.888
HIPK3	TP63	9606.ENSP00000304226	9606.ENSP00000264731	0	0	0	0	0.049	0.044	0	0.419	0.425
HIPK3	TGFB1I1	9606.ENSP00000304226	9606.ENSP00000378332	0	0	0	0	0	0.105	0	0.384	0.426
HIPK3	MEF2C	9606.ENSP00000304226	9606.ENSP00000340874	0	0	0	0	0.043	0.046	0	0.454	0.458
HIPK3	ZNF609	9606.ENSP00000304226	9606.ENSP00000316527	0	0	0	0	0.070	0	0	0.565	0.578
HKDC1	TREH	9606.ENSP00000346643	9606.ENSP00000264029	0	0	0	0	0.119	0	0.304	0.389	0.592
HLA-F	PSMB10	9606.ENSP00000259951	9606.ENSP00000351314	0	0	0	0	0.212	0	0	0.317	0.438
HLA-F	SLC37A1	9606.ENSP00000259951	9606.ENSP00000344648	0	0	0	0	0.056	0	0	0.464	0.472
HLA-F	CD3D	9606.ENSP00000259951	9606.ENSP00000300692	0	0	0	0	0.111	0	0.500	0.189	0.608
HLA-F	CD8B2	9606.ENSP00000259951	9606.ENSP00000496416	0	0	0	0	0.056	0	0.900	0	0.901
HLA-F	LILRB1	9606.ENSP00000259951	9606.ENSP00000315997	0	0	0	0	0.107	0.932	0.500	0.982	0.999
HMCES	TRAIP	9606.ENSP00000372955	9606.ENSP00000328203	0	0	0	0	0.045	0	0	0.450	0.452
HNRNPU	NONO	9606.ENSP00000491215	9606.ENSP00000276079	0	0	0	0	0.480	0.208	0	0.420	0.740
HNRNPU	NUDT21	9606.ENSP00000491215	9606.ENSP00000300291	0	0	0	0	0.418	0	0	0.273	0.558
HNRNPU	PABPC1	9606.ENSP00000491215	9606.ENSP00000313007	0	0	0	0	0.422	0.205	0	0.762	0.881
HNRNPU	DHX9	9606.ENSP00000491215	9606.ENSP00000356520	0	0	0	0	0.461	0.638	0.900	0.965	0.999
HNRNPU	RC3H1	9606.ENSP00000491215	9606.ENSP00000356669	0	0	0	0	0.056	0.510	0	0.125	0.559
HNRNPU	YWHAZ	9606.ENSP00000491215	9606.ENSP00000379287	0	0	0	0	0.265	0.070	0	0.436	0.581
