#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ESCO2	NIPBL	9606.ENSP00000306999	9606.ENSP00000282516	0	0	0	0	0.063	0.137	0	0.878	0.893
ESCO2	ZWINT	9606.ENSP00000306999	9606.ENSP00000363055	0	0	0	0	0.333	0	0	0.156	0.413
ESCO2	UGT1A4	9606.ENSP00000306999	9606.ENSP00000362508	0	0	0	0	0.055	0	0	0.416	0.424
ESCO2	KIF4A	9606.ENSP00000306999	9606.ENSP00000363524	0	0	0	0	0.369	0	0	0.128	0.427
ESCO2	UGT1A3	9606.ENSP00000306999	9606.ENSP00000418532	0	0	0	0	0.055	0	0	0.429	0.437
ESCO2	HLTF	9606.ENSP00000306999	9606.ENSP00000308944	0	0	0	0	0.084	0.067	0	0.405	0.447
ESCO2	CENPI	9606.ENSP00000306999	9606.ENSP00000362018	0	0	0	0	0.501	0	0	0.046	0.504
ESCO2	ASPM	9606.ENSP00000306999	9606.ENSP00000356379	0	0	0	0	0.477	0	0	0.125	0.523
ESCO2	PTTG1	9606.ENSP00000306999	9606.ENSP00000377536	0	0	0	0	0.376	0	0	0.267	0.523
ESCO2	NCAPG2	9606.ENSP00000306999	9606.ENSP00000387007	0	0	0	0	0.385	0	0	0.354	0.586
ESCO2	NAA80	9606.ENSP00000306999	9606.ENSP00000346927	0	0	0	0	0	0	0	0.726	0.726
ESCO2	MCM10	9606.ENSP00000306999	9606.ENSP00000418268	0	0	0	0	0.562	0.292	0	0.409	0.801
ESPN	EPS8L1	9606.ENSP00000496593	9606.ENSP00000201647	0	0	0	0	0.074	0.045	0	0.584	0.600
ESPN	EPB41L3	9606.ENSP00000496593	9606.ENSP00000343158	0	0	0	0	0	0	0.500	0	0.499
F11R	NECTIN1	9606.ENSP00000357005	9606.ENSP00000264025	0	0	0	0	0.044	0	0	0.707	0.707
F11R	NONO	9606.ENSP00000357005	9606.ENSP00000276079	0	0	0	0	0.043	0	0	0.408	0.409
F11R	ALCAM	9606.ENSP00000357005	9606.ENSP00000305988	0	0	0	0	0.099	0	0	0.373	0.411
F11R	PICK1	9606.ENSP00000357005	9606.ENSP00000385205	0	0	0	0	0	0.411	0	0.078	0.434
F11R	UBA52	9606.ENSP00000357005	9606.ENSP00000388107	0	0	0	0	0	0	0.500	0	0.499
F8	YKT6	9606.ENSP00000353393	9606.ENSP00000223369	0	0	0	0	0	0	0.500	0.051	0.505
F8	LRP1	9606.ENSP00000353393	9606.ENSP00000243077	0	0	0	0	0	0.292	0	0.342	0.514
F8	HTRA2	9606.ENSP00000353393	9606.ENSP00000258080	0	0	0	0	0.067	0	0.540	0.090	0.575
F8	SEC24D	9606.ENSP00000353393	9606.ENSP00000280551	0	0	0	0	0	0	0.500	0	0.499
F8	BTK	9606.ENSP00000353393	9606.ENSP00000483570	0	0	0	0	0.085	0.054	0	0.373	0.410
F8	AREG	9606.ENSP00000353393	9606.ENSP00000379097	0	0	0	0	0	0	0.500	0.052	0.505
F8	G6PD	9606.ENSP00000353393	9606.ENSP00000377192	0	0	0	0	0.057	0	0	0.553	0.560
FAAH2	ABHD11	9606.ENSP00000364035	9606.ENSP00000222800	0.042	0	0	0	0	0	0	0.418	0.419
FAAH2	GPR143	9606.ENSP00000364035	9606.ENSP00000417161	0	0	0	0	0.353	0	0.352	0.089	0.585
FADS2	FDX1	9606.ENSP00000278840	9606.ENSP00000260270	0.102	0	0	0	0.103	0	0.417	0.188	0.567
FADS2	PPARA	9606.ENSP00000278840	9606.ENSP00000385523	0	0	0	0	0.044	0	0	0.530	0.532
FADS2	JMJD7-PLA2G4B	9606.ENSP00000278840	9606.ENSP00000371886	0.042	0	0	0	0	0	0.650	0	0.650
FAF2	ABCE1	9606.ENSP00000261942	9606.ENSP00000296577	0	0	0	0	0.082	0	0	0.391	0.417
FAF2	DIAPH1	9606.ENSP00000261942	9606.ENSP00000373706	0	0	0	0	0.064	0	0.400	0.056	0.423
FAF2	UBE2N	9606.ENSP00000261942	9606.ENSP00000316176	0	0	0	0	0.061	0	0	0.431	0.443
FAF2	BET1L	9606.ENSP00000261942	9606.ENSP00000372210	0	0	0	0	0.049	0	0	0.490	0.494
FAF2	UBR5	9606.ENSP00000261942	9606.ENSP00000429084	0	0	0	0	0.102	0.497	0	0	0.529
FAF2	UBXN10	9606.ENSP00000261942	9606.ENSP00000364240	0	0	0	0	0.057	0	0	0.524	0.532
FAF2	PRKDC	9606.ENSP00000261942	9606.ENSP00000313420	0	0	0	0	0.058	0.616	0	0.084	0.639
FAF2	TMEM43	9606.ENSP00000261942	9606.ENSP00000303992	0	0	0	0	0.082	0.616	0	0.196	0.691
FAF2	RNF139	9606.ENSP00000261942	9606.ENSP00000304051	0	0	0	0	0.049	0.296	0	0.611	0.717
FAF2	UBE3A	9606.ENSP00000261942	9606.ENSP00000497594	0	0	0	0	0.109	0.731	0	0.146	0.777
FAF2	USP13	9606.ENSP00000261942	9606.ENSP00000263966	0	0	0	0	0.055	0.329	0	0.711	0.800
FAF2	UFD1	9606.ENSP00000261942	9606.ENSP00000263202	0	0	0	0	0.049	0.997	0.720	0.901	0.999
FAM114A2	KLHL20	9606.ENSP00000341597	9606.ENSP00000209884	0	0	0	0	0.618	0	0	0.101	0.641
FAM114A2	NRAS	9606.ENSP00000341597	9606.ENSP00000358548	0	0	0	0	0.058	0.143	0.400	0	0.473
FAM13B	SH3PXD2A	9606.ENSP00000033079	9606.ENSP00000348215	0	0	0	0	0	0	0	0.503	0.503
FAM3C	WNT16	9606.ENSP00000353025	9606.ENSP00000222462	0	0	0	0	0.056	0	0	0.506	0.513
FAM3C	GCNT2	9606.ENSP00000353025	9606.ENSP00000419411	0	0	0	0	0	0.422	0	0.054	0.429
FAP	COL3A1	9606.ENSP00000188790	9606.ENSP00000304408	0	0	0	0	0.401	0	0	0.121	0.452
FAP	GHRL	9606.ENSP00000188790	9606.ENSP00000335074	0	0	0	0	0.067	0	0	0.465	0.480
FAP	CAV1	9606.ENSP00000188790	9606.ENSP00000339191	0	0	0	0	0.124	0.292	0	0.242	0.489
FAP	PDGFRB	9606.ENSP00000188790	9606.ENSP00000261799	0	0	0	0	0.225	0	0	0.408	0.522
FAP	PYY	9606.ENSP00000188790	9606.ENSP00000353198	0	0	0	0	0.060	0.067	0	0.569	0.589
FBXL2	RBX1	9606.ENSP00000417601	9606.ENSP00000216225	0	0	0	0	0	0	0	0.585	0.585
FBXL2	SKP1	9606.ENSP00000417601	9606.ENSP00000231487	0	0	0	0	0.044	0.985	0	0.773	0.996
FBXL2	CD81	9606.ENSP00000417601	9606.ENSP00000263645	0	0	0	0	0	0	0	0.444	0.444
FBXL2	CLEC4M	9606.ENSP00000417601	9606.ENSP00000316228	0	0	0	0	0.046	0	0	0.492	0.495
FBXL2	NLRP3	9606.ENSP00000417601	9606.ENSP00000337383	0	0	0	0	0.055	0.292	0	0.321	0.506
FBXL20	RBX1	9606.ENSP00000264658	9606.ENSP00000216225	0	0	0	0	0	0	0.400	0.174	0.483
FBXL20	SKP1	9606.ENSP00000264658	9606.ENSP00000231487	0	0	0	0	0	0.489	0.400	0.674	0.891
FBXL20	CD81	9606.ENSP00000264658	9606.ENSP00000263645	0	0	0	0	0	0	0	0.450	0.450
FBXL20	CLEC4M	9606.ENSP00000264658	9606.ENSP00000316228	0	0	0	0	0.046	0	0	0.492	0.495
FBXL3	RBX1	9606.ENSP00000347834	9606.ENSP00000216225	0	0	0	0	0.044	0.143	0.400	0.375	0.651
FBXL3	SKP1	9606.ENSP00000347834	9606.ENSP00000231487	0	0	0	0	0.089	0.995	0.400	0.951	0.999
FBXL3	NR1D1	9606.ENSP00000347834	9606.ENSP00000246672	0	0	0	0	0	0	0	0.660	0.660
FBXL3	FBXW11	9606.ENSP00000347834	9606.ENSP00000265094	0	0	0	0	0.049	0	0	0.442	0.446
FBXL3	SKP2	9606.ENSP00000347834	9606.ENSP00000274255	0	0	0	0	0.060	0	0	0.622	0.629
FBXL3	FBXO22	9606.ENSP00000347834	9606.ENSP00000307833	0	0	0	0	0	0	0	0.491	0.491
FBXL3	FBXW8	9606.ENSP00000347834	9606.ENSP00000498999	0	0	0	0	0.049	0.050	0	0.464	0.474
FBXL3	UBA52	9606.ENSP00000347834	9606.ENSP00000388107	0	0	0	0	0	0	0.500	0	0.499
FBXL3	UBE3A	9606.ENSP00000347834	9606.ENSP00000497594	0	0	0	0	0.060	0	0	0.535	0.544
FBXO22	KDM4B	9606.ENSP00000307833	9606.ENSP00000159111	0	0	0	0	0	0.510	0	0.346	0.666
FBXO22	RBX1	9606.ENSP00000307833	9606.ENSP00000216225	0	0	0	0	0.063	0.554	0.400	0.220	0.778
FBXO22	SKP1	9606.ENSP00000307833	9606.ENSP00000231487	0	0	0	0	0.058	0.994	0.800	0.739	0.999
FBXO22	WDR12	9606.ENSP00000307833	9606.ENSP00000261015	0	0	0	0	0.620	0	0	0	0.620
FBXO22	STK11	9606.ENSP00000307833	9606.ENSP00000324856	0	0	0	0	0	0.292	0	0.199	0.408
FBXO22	FBXL3	9606.ENSP00000307833	9606.ENSP00000347834	0	0	0	0	0	0	0	0.491	0.491
FBXW11	RBX1	9606.ENSP00000265094	9606.ENSP00000216225	0	0	0	0	0	0.713	0.900	0.850	0.995
FBXW11	SKP1	9606.ENSP00000265094	9606.ENSP00000231487	0	0	0	0	0.055	0.994	0.900	0.906	0.999
FBXW11	MDM2	9606.ENSP00000265094	9606.ENSP00000258149	0	0	0	0	0.071	0.292	0.900	0.341	0.950
FBXW11	USP37	9606.ENSP00000265094	9606.ENSP00000258399	0	0	0	0	0.063	0.688	0	0.143	0.728
FBXW11	AXIN1	9606.ENSP00000265094	9606.ENSP00000262320	0	0	0	0	0.049	0.583	0	0.762	0.897
FBXW11	CREBBP	9606.ENSP00000265094	9606.ENSP00000262367	0	0	0	0	0.060	0	0	0.532	0.541
FBXW11	EEF2K	9606.ENSP00000265094	9606.ENSP00000263026	0	0.003	0	0	0	0.759	0	0.154	0.787
FBXW11	FBXW8	9606.ENSP00000265094	9606.ENSP00000498999	0	0	0	0.558	0.074	0	0	0.392	0.414
FBXW11	FBXL3	9606.ENSP00000265094	9606.ENSP00000347834	0	0	0	0	0.049	0	0	0.442	0.446
FBXW11	JUN	9606.ENSP00000265094	9606.ENSP00000360266	0	0	0	0	0.049	0	0	0.471	0.475
FBXW11	UBA52	9606.ENSP00000265094	9606.ENSP00000388107	0	0	0	0	0	0	0.500	0.132	0.547
FBXW11	OGT	9606.ENSP00000265094	9606.ENSP00000362824	0	0	0	0	0.056	0.593	0	0	0.599
FBXW11	IFNAR1	9606.ENSP00000265094	9606.ENSP00000270139	0	0	0	0	0.049	0.639	0	0.063	0.650
FBXW11	HIVEP2	9606.ENSP00000265094	9606.ENSP00000356576	0	0	0	0	0.049	0.708	0	0	0.710
FBXW11	PDCD4	9606.ENSP00000265094	9606.ENSP00000280154	0	0	0	0	0.048	0.759	0	0.119	0.780
FBXW11	UBE2D2	9606.ENSP00000265094	9606.ENSP00000381717	0	0	0	0	0.081	0.131	0.800	0.139	0.844
FBXW11	SKP2	9606.ENSP00000265094	9606.ENSP00000274255	0	0	0	0	0	0	0.900	0.813	0.980
FBXW8	RBX1	9606.ENSP00000498999	9606.ENSP00000216225	0	0	0	0	0	0.854	0.900	0.996	0.999
FBXW8	SKP1	9606.ENSP00000498999	9606.ENSP00000231487	0	0	0	0	0	0.914	0.900	0.997	0.999
FBXW8	FBXW11	9606.ENSP00000498999	9606.ENSP00000265094	0	0	0	0.558	0.074	0	0	0.392	0.414
FBXW8	SKP2	9606.ENSP00000498999	9606.ENSP00000274255	0	0	0	0	0	0.292	0	0.845	0.885
FBXW8	FBXL3	9606.ENSP00000498999	9606.ENSP00000347834	0	0	0	0	0.049	0.050	0	0.464	0.474
FDX1	PMPCB	9606.ENSP00000260270	9606.ENSP00000249269	0	0	0	0	0.085	0.313	0.154	0.114	0.466
FDX1	G6PD	9606.ENSP00000260270	9606.ENSP00000377192	0	0	0	0	0.042	0	0	0.412	0.413
FDX1	RAB19	9606.ENSP00000260270	9606.ENSP00000440167	0	0	0	0	0.067	0.384	0	0.080	0.425
FDX1	RAB43	9606.ENSP00000260270	9606.ENSP00000319781	0	0	0	0	0.067	0.384	0	0.080	0.425
FDX1	NUBPL	9606.ENSP00000260270	9606.ENSP00000281081	0	0	0	0	0.052	0	0	0.448	0.455
FDX1	DHRSX	9606.ENSP00000260270	9606.ENSP00000334113	0	0	0	0	0.104	0.256	0.215	0.114	0.474
FDX1	FADS2	9606.ENSP00000260270	9606.ENSP00000278840	0.102	0	0	0	0.103	0	0.417	0.188	0.567
FDX1	AIFM1	9606.ENSP00000260270	9606.ENSP00000287295	0.079	0	0	0	0.119	0.336	0.273	0.166	0.614
FDX1	RFK	9606.ENSP00000260270	9606.ENSP00000365926	0	0	0	0	0.101	0	0.792	0.093	0.815
FGB	CSK	9606.ENSP00000306099	9606.ENSP00000220003	0	0	0	0	0.053	0	0.400	0	0.407
FGB	HRG	9606.ENSP00000306099	9606.ENSP00000232003	0	0	0	0	0.335	0.069	0	0.778	0.851
FGB	APOA1	9606.ENSP00000306099	9606.ENSP00000236850	0	0	0	0	0.398	0.044	0	0.507	0.691
FGB	CFHR5	9606.ENSP00000306099	9606.ENSP00000256785	0	0	0	0	0.295	0.094	0	0.215	0.455
FGB	APP	9606.ENSP00000306099	9606.ENSP00000284981	0	0	0	0	0	0.510	0	0.180	0.581
FGB	ONECUT1	9606.ENSP00000306099	9606.ENSP00000302630	0	0	0	0	0.110	0	0	0.372	0.418
FGB	NRAS	9606.ENSP00000306099	9606.ENSP00000358548	0	0	0	0	0.055	0	0.500	0	0.507
FGGY	PSMC4	9606.ENSP00000360262	9606.ENSP00000157812	0	0.059	0	0	0.109	0.307	0	0.102	0.408
FGGY	SORD	9606.ENSP00000360262	9606.ENSP00000267814	0	0	0	0	0.293	0	0.145	0.250	0.507
FGGY	PSMB9	9606.ENSP00000360262	9606.ENSP00000363993	0	0	0	0	0.128	0.306	0	0.129	0.426
FKBP4	HSPBP1	9606.ENSP00000001008	9606.ENSP00000255631	0	0	0	0	0.145	0.114	0	0.383	0.492
FKBP4	TSC22D3	9606.ENSP00000001008	9606.ENSP00000361458	0	0	0	0	0.074	0	0	0.483	0.500
FKBP4	PPP5C	9606.ENSP00000001008	9606.ENSP00000012443	0	0	0	0.561	0.121	0	0.400	0.317	0.608
FLT3	CSK	9606.ENSP00000241453	9606.ENSP00000220003	0	0	0	0.715	0.074	0.091	0.500	0.079	0.560
FLT3	CREBBP	9606.ENSP00000241453	9606.ENSP00000262367	0	0	0	0	0.042	0.041	0	0.404	0.405
FLT3	IL15	9606.ENSP00000241453	9606.ENSP00000296545	0	0	0	0	0.068	0	0	0.433	0.449
FLT3	MDM2	9606.ENSP00000241453	9606.ENSP00000258149	0	0	0	0	0	0.045	0	0.447	0.449
FLT3	PIM2	9606.ENSP00000241453	9606.ENSP00000365692	0	0	0	0	0.047	0	0	0.453	0.457
FLT3	NLRP3	9606.ENSP00000241453	9606.ENSP00000337383	0	0	0	0	0.097	0.064	0	0.414	0.461
FLT3	MLLT10	9606.ENSP00000241453	9606.ENSP00000307411	0	0	0	0	0	0	0	0.479	0.479
FLT3	UBA52	9606.ENSP00000241453	9606.ENSP00000388107	0	0	0	0	0	0	0.500	0	0.499
FLT3	BCL2L1	9606.ENSP00000241453	9606.ENSP00000365230	0	0	0	0	0.058	0	0	0.495	0.504
FLT3	COMMD3-BMI1	9606.ENSP00000241453	9606.ENSP00000473391	0	0	0	0	0	0	0	0.516	0.516
FLT3	GRAP2	9606.ENSP00000241453	9606.ENSP00000339186	0	0	0	0	0.055	0.114	0.500	0.104	0.575
FLT3	EGFR	9606.ENSP00000241453	9606.ENSP00000275493	0	0	0	0.579	0.067	0.139	0	0.531	0.591
FLT3	MCL1	9606.ENSP00000241453	9606.ENSP00000358022	0	0	0	0	0.074	0	0	0.592	0.606
FLT3	IL3RA	9606.ENSP00000241453	9606.ENSP00000327890	0	0	0	0	0.087	0	0	0.644	0.661
FLT3	AREG	9606.ENSP00000241453	9606.ENSP00000379097	0	0	0	0	0.073	0	0.650	0.176	0.709
FLT3	DNMT3A	9606.ENSP00000241453	9606.ENSP00000264709	0	0	0	0	0.042	0	0	0.851	0.851
FLT3	NRAS	9606.ENSP00000241453	9606.ENSP00000358548	0	0	0	0	0.060	0.092	0.500	0.793	0.900
FLT3	PIK3CA	9606.ENSP00000241453	9606.ENSP00000263967	0	0	0	0	0	0.098	0.900	0.572	0.958
FLT3	FLT3LG	9606.ENSP00000241453	9606.ENSP00000469613	0	0	0	0	0.052	0.900	0.900	0.998	0.999
FLT3LG	TARBP1	9606.ENSP00000469613	9606.ENSP00000040877	0.090	0	0	0	0.057	0.418	0	0.120	0.501
FLT3LG	CSK	9606.ENSP00000469613	9606.ENSP00000220003	0	0	0	0	0.079	0.052	0.500	0	0.525
FLT3LG	DDX55	9606.ENSP00000469613	9606.ENSP00000238146	0	0	0	0	0.130	0.422	0	0.090	0.502
FLT3LG	FLT3	9606.ENSP00000469613	9606.ENSP00000241453	0	0	0	0	0.052	0.900	0.900	0.998	0.999
FLT3LG	NOP53	9606.ENSP00000469613	9606.ENSP00000246802	0	0	0	0	0.118	0.750	0	0.064	0.775
FLT3LG	SBDS	9606.ENSP00000469613	9606.ENSP00000246868	0.100	0	0	0	0.110	0.401	0	0.060	0.488
FLT3LG	HSPBP1	9606.ENSP00000469613	9606.ENSP00000255631	0.070	0	0	0	0.531	0.452	0	0.166	0.774
FLT3LG	MRPL44	9606.ENSP00000469613	9606.ENSP00000258383	0	0	0	0	0.129	0.492	0	0.203	0.616
FLT3LG	MRPL15	9606.ENSP00000469613	9606.ENSP00000260102	0.056	0	0	0	0.361	0.303	0	0.120	0.580
FLT3LG	WDR12	9606.ENSP00000469613	9606.ENSP00000261015	0	0	0	0	0.067	0.758	0	0.091	0.776
FLT3LG	PDGFRB	9606.ENSP00000469613	9606.ENSP00000261799	0	0	0	0	0.052	0	0.650	0.231	0.722
FLT3LG	PIK3CA	9606.ENSP00000469613	9606.ENSP00000263967	0	0	0	0	0	0	0.400	0.091	0.431
FLT3LG	SLC2A4RG	9606.ENSP00000469613	9606.ENSP00000266077	0	0	0	0	0.314	0.313	0	0	0.508
FLT3LG	EGFR	9606.ENSP00000469613	9606.ENSP00000275493	0	0	0	0	0	0	0.650	0.223	0.716
FLT3LG	EIF5B	9606.ENSP00000469613	9606.ENSP00000289371	0.061	0	0	0	0.344	0.825	0	0.240	0.907
FLT3LG	IL15	9606.ENSP00000469613	9606.ENSP00000296545	0	0	0	0	0.126	0	0	0.660	0.690
FLT3LG	NEMF	9606.ENSP00000469613	9606.ENSP00000298310	0.051	0	0	0	0	0.467	0	0.044	0.474
FLT3LG	KCTD19	9606.ENSP00000469613	9606.ENSP00000305702	0	0	0	0	0.137	0.493	0	0.090	0.567
FLT3LG	RPS15A	9606.ENSP00000469613	9606.ENSP00000318646	0.058	0	0	0	0.597	0.580	0	0.154	0.847
FLT3LG	POLR2L	9606.ENSP00000469613	9606.ENSP00000324124	0.115	0	0	0	0.588	0	0	0.135	0.657
FLT3LG	METAP2	9606.ENSP00000469613	9606.ENSP00000325312	0.079	0	0	0	0.395	0.402	0	0.092	0.656
FLT3LG	IL3RA	9606.ENSP00000469613	9606.ENSP00000327890	0	0	0	0	0.044	0	0	0.507	0.508
FLT3LG	KCNA4	9606.ENSP00000469613	9606.ENSP00000328511	0.042	0	0	0	0.237	0.289	0	0.080	0.457
FLT3LG	GRAP2	9606.ENSP00000469613	9606.ENSP00000339186	0	0	0	0	0.122	0	0.500	0	0.542
FLT3LG	MRRF	9606.ENSP00000469613	9606.ENSP00000343867	0.115	0	0	0	0.566	0.785	0	0.315	0.935
FLT3LG	RPS3A	9606.ENSP00000469613	9606.ENSP00000346050	0	0	0	0	0.830	0.841	0	0.279	0.978
FLT3LG	NRAS	9606.ENSP00000469613	9606.ENSP00000358548	0	0	0	0	0.069	0.124	0.500	0.248	0.652
FLT3LG	DDX53	9606.ENSP00000469613	9606.ENSP00000368667	0	0	0	0	0.130	0.246	0	0.292	0.495
FLT3LG	ENSP00000387111	9606.ENSP00000469613	9606.ENSP00000387111	0	0	0	0	0.248	0.511	0	0	0.616
FLT3LG	UBA52	9606.ENSP00000469613	9606.ENSP00000388107	0.109	0	0	0	0.826	0.842	0.500	0.218	0.988
FLT3LG	TSTD1	9606.ENSP00000469613	9606.ENSP00000388293	0	0	0	0	0.111	0.451	0	0	0.491
FLT3LG	FTSJ3	9606.ENSP00000469613	9606.ENSP00000396673	0.042	0	0	0	0.091	0.758	0	0.043	0.771
FLT3LG	NACAD	9606.ENSP00000469613	9606.ENSP00000420477	0	0	0	0	0.512	0.223	0	0	0.604
FLT3LG	DROSHA	9606.ENSP00000469613	9606.ENSP00000425979	0	0	0	0	0.129	0.492	0	0.218	0.624
FLT3LG	PARP6	9606.ENSP00000469613	9606.ENSP00000456348	0.057	0	0	0	0.244	0.473	0	0.046	0.593
FLT3LG	NSA2	9606.ENSP00000469613	9606.ENSP00000483484	0	0	0	0	0.153	0.786	0	0.075	0.817
FLT3LG	RPS10-NUDT3	9606.ENSP00000469613	9606.ENSP00000492441	0	0	0	0	0.690	0.748	0	0.246	0.935
FNDC10	JAZF1	9606.ENSP00000389111	9606.ENSP00000283928	0	0	0	0	0	0.441	0	0.166	0.513
FOSB	NFATC3	9606.ENSP00000245919	9606.ENSP00000300659	0	0	0	0	0	0	0	0.466	0.465
FOSB	MAFB	9606.ENSP00000245919	9606.ENSP00000362410	0	0	0	0	0.063	0.203	0	0.371	0.489
FOSB	H2AC14	9606.ENSP00000245919	9606.ENSP00000328484	0	0	0	0	0	0.054	0.500	0	0.506
FOSB	H2BC12	9606.ENSP00000245919	9606.ENSP00000349430	0	0	0	0	0	0.072	0.500	0	0.516
FOSB	CREBBP	9606.ENSP00000245919	9606.ENSP00000262367	0	0	0	0	0.053	0.294	0	0.352	0.530
FOSB	CCN1	9606.ENSP00000245919	9606.ENSP00000398736	0	0	0	0	0.295	0	0	0.562	0.678
FOSB	JUN	9606.ENSP00000245919	9606.ENSP00000360266	0	0	0	0	0.780	0.807	0.900	0.997	0.999
FOXE1	MAFB	9606.ENSP00000364265	9606.ENSP00000362410	0	0	0	0	0	0	0	0.563	0.563
FOXE1	THRB	9606.ENSP00000364265	9606.ENSP00000379904	0	0	0	0	0	0.054	0	0.419	0.427
FOXO1	SNAI2	9606.ENSP00000368880	9606.ENSP00000020945	0	0	0	0	0	0	0	0.627	0.627
FOXO1	TBX21	9606.ENSP00000368880	9606.ENSP00000177694	0	0	0	0	0.063	0.063	0	0.620	0.637
FOXO1	SIRT4	9606.ENSP00000368880	9606.ENSP00000202967	0	0	0	0	0	0.097	0	0.513	0.542
FOXO1	RPS6KB1	9606.ENSP00000368880	9606.ENSP00000225577	0	0	0	0	0.049	0.125	0	0.707	0.734
FOXO1	MYOG	9606.ENSP00000368880	9606.ENSP00000241651	0	0	0	0	0	0	0	0.618	0.618
FOXO1	ATG14	9606.ENSP00000368880	9606.ENSP00000247178	0	0	0	0	0.056	0	0	0.394	0.403
FOXO1	BACH2	9606.ENSP00000368880	9606.ENSP00000257749	0	0	0	0	0.163	0	0	0.438	0.509
FOXO1	MDM2	9606.ENSP00000368880	9606.ENSP00000258149	0	0	0	0	0	0.523	0	0.546	0.774
FOXO1	PDGFRB	9606.ENSP00000368880	9606.ENSP00000261799	0	0	0	0	0.047	0.045	0	0.579	0.583
FOXO1	RHEB	9606.ENSP00000368880	9606.ENSP00000262187	0	0	0	0	0	0.093	0	0.530	0.556
FOXO1	AXIN1	9606.ENSP00000368880	9606.ENSP00000262320	0	0	0	0	0	0	0	0.413	0.413
FOXO1	CREBBP	9606.ENSP00000368880	9606.ENSP00000262367	0	0	0	0	0.081	0.810	0.900	0.676	0.993
FOXO1	PIK3CA	9606.ENSP00000368880	9606.ENSP00000263967	0	0	0	0	0.067	0.184	0	0.669	0.726
FOXO1	SETD7	9606.ENSP00000368880	9606.ENSP00000274031	0	0	0	0	0	0.203	0.900	0.236	0.933
FOXO1	SKP2	9606.ENSP00000368880	9606.ENSP00000274255	0	0	0	0	0	0.739	0	0.780	0.940
FOXO1	EGFR	9606.ENSP00000368880	9606.ENSP00000275493	0	0	0	0	0.042	0	0	0.706	0.706
FOXO1	ARHGAP42	9606.ENSP00000368880	9606.ENSP00000298815	0	0	0	0	0.047	0.052	0	0.415	0.425
FOXO1	MLXIPL	9606.ENSP00000368880	9606.ENSP00000320886	0	0	0	0	0.048	0.046	0	0.582	0.587
FOXO1	STK11	9606.ENSP00000368880	9606.ENSP00000324856	0	0	0	0	0	0.071	0.900	0.555	0.955
FOXO1	SIRT7	9606.ENSP00000368880	9606.ENSP00000329466	0	0	0	0	0	0.333	0	0.546	0.684
FOXO1	CAV1	9606.ENSP00000368880	9606.ENSP00000339191	0	0	0	0	0.044	0	0.750	0.341	0.828
FOXO1	PRKN	9606.ENSP00000368880	9606.ENSP00000355865	0	0	0	0	0	0.071	0	0.382	0.401
FOXO1	POU2F1	9606.ENSP00000368880	9606.ENSP00000356840	0	0	0	0	0.113	0	0.400	0.203	0.539
FOXO1	MCL1	9606.ENSP00000368880	9606.ENSP00000358022	0	0	0	0	0.055	0	0	0.638	0.643
FOXO1	JUN	9606.ENSP00000368880	9606.ENSP00000360266	0	0	0	0	0.069	0.091	0	0.773	0.792
FOXO1	OGT	9606.ENSP00000368880	9606.ENSP00000362824	0	0	0	0	0.042	0.051	0.900	0.497	0.948
FOXO1	TRIM63	9606.ENSP00000368880	9606.ENSP00000363390	0	0	0	0	0	0.059	0.750	0.625	0.904
FOXO1	BCL2L1	9606.ENSP00000368880	9606.ENSP00000365230	0	0	0	0	0	0	0	0.519	0.519
FOXO1	DACH1	9606.ENSP00000368880	9606.ENSP00000482245	0	0	0	0	0.057	0.316	0	0.150	0.403
FOXO1	PPP2CA	9606.ENSP00000368880	9606.ENSP00000418447	0	0	0	0	0.062	0.071	0	0.410	0.441
FOXO1	SIRT5	9606.ENSP00000368880	9606.ENSP00000476228	0	0	0	0	0	0.097	0	0.449	0.481
FOXO1	UBE3A	9606.ENSP00000368880	9606.ENSP00000497594	0	0	0	0	0.063	0.510	0	0.169	0.585
FOXO1	PPARA	9606.ENSP00000368880	9606.ENSP00000385523	0	0	0	0	0	0.054	0	0.670	0.675
FOXO1	ADIPOQ	9606.ENSP00000368880	9606.ENSP00000389814	0	0	0	0	0.047	0	0	0.691	0.692
FOXO1	YWHAZ	9606.ENSP00000368880	9606.ENSP00000379287	0	0	0	0	0	0.808	0.500	0.282	0.925
FOXO1	SGK3	9606.ENSP00000368880	9606.ENSP00000379842	0	0	0	0	0	0.113	0.900	0.284	0.930
FTSJ3	TARBP1	9606.ENSP00000396673	9606.ENSP00000040877	0.061	0	0	0	0.244	0.052	0	0.412	0.552
FTSJ3	UTP18	9606.ENSP00000396673	9606.ENSP00000225298	0	0	0	0	0.635	0.099	0.400	0.138	0.807
FTSJ3	DDX5	9606.ENSP00000396673	9606.ENSP00000225792	0	0	0	0	0.528	0.174	0	0.193	0.658
FTSJ3	DDX55	9606.ENSP00000396673	9606.ENSP00000238146	0	0	0	0	0.854	0.866	0	0.292	0.984
FTSJ3	MPHOSPH10	9606.ENSP00000396673	9606.ENSP00000244230	0	0	0	0	0.836	0.184	0.400	0	0.912
FTSJ3	NOP53	9606.ENSP00000396673	9606.ENSP00000246802	0	0	0	0	0.822	0.976	0	0.391	0.997
